City,Date,AQI
Chennai,2021-12-23,171.0
Chennai,2021-12-24,102.0
Chennai,2021-12-25,99.0
Chennai,2021-12-26,87.0
Chennai,2021-12-27,88.0
Chennai,2021-12-28,62.0
Chennai,2021-12-29,73.0
Chennai,2021-12-30,65.0
Chennai,2021-12-31,70.0
Chennai,2022-01-01,60.0
Chennai,2022-01-02,49.0
Chennai,2022-01-03,68.0
Chennai,2022-01-04,77.0
Chennai,2022-01-05,78.0
Chennai,2022-01-06,66.0
Chennai,2022-01-07,61.0
Chennai,2022-01-08,42.0
Chennai,2022-01-09,50.0
Chennai,2022-01-10,48.0
Chennai,2022-01-11,45.0
Chennai,2022-01-12,50.0
Chennai,2022-01-13,57.0
Chennai,2022-01-14,39.0
Chennai,2022-01-15,37.0
Chennai,2022-01-16,41.0
Chennai,2022-01-17,49.0
Chennai,2022-01-18,56.0
Chennai,2022-01-19,79.0
Chennai,2022-01-20,92.0
Chennai,2022-01-21,90.0
Chennai,2022-01-22,78.0
Chennai,2022-01-23,69.0
Chennai,2022-01-24,55.0
Chennai,2022-01-25,70.0
Chennai,2022-01-26,44.0
Chennai,2022-01-27,50.0
Chennai,2022-01-28,68.0
Chennai,2022-01-29,105.0
Chennai,2022-01-30,105.0
Chennai,2022-01-31,105.0
Chennai,2022-02-01,95.0
Chennai,2022-02-02,75.0
Chennai,2022-02-03,63.0
Chennai,2022-02-04,58.0
Chennai,2022-02-05,62.0
Chennai,2022-02-06,59.0
Chennai,2022-02-07,67.0
Chennai,2022-02-08,83.0
Chennai,2022-02-09,68.0
Chennai,2022-02-10,85.0
Chennai,2022-02-11,69.0
Chennai,2022-02-12,95.0
Chennai,2022-02-13,110.0
Chennai,2022-02-14,114.0
Chennai,2022-02-15,98.0
Chennai,2022-02-16,91.0
Chennai,2022-02-17,100.0
Chennai,2022-02-18,91.0
Chennai,2022-02-19,68.0
Chennai,2022-02-20,112.0
Chennai,2022-02-21,105.0
Chennai,2022-02-22,87.0
Chennai,2022-02-23,62.0
Chennai,2022-02-24,58.0
Chennai,2022-02-25,70.0
Chennai,2022-02-26,68.0
Chennai,2022-02-27,71.0
Chennai,2022-02-28,62.0
Chennai,2022-03-01,68.0
Chennai,2022-03-02,84.0
Chennai,2022-03-03,82.0
Chennai,2022-03-04,92.0
Chennai,2022-03-05,72.0
Chennai,2022-03-06,64.0
Chennai,2022-03-07,60.0
Chennai,2022-03-08,82.0
Chennai,2022-03-09,96.0
Chennai,2022-03-10,86.0
Chennai,2022-03-11,80.0
Chennai,2022-03-12,90.0
Chennai,2022-03-13,89.0
Chennai,2022-03-14,97.0
Chennai,2022-03-15,110.0
Chennai,2022-03-16,103.0
Chennai,2022-03-17,116.0
Chennai,2022-03-18,93.0
Chennai,2022-03-19,63.0
Chennai,2022-03-20,96.0
Chennai,2022-03-21,94.0
Chennai,2022-03-22,102.0
Chennai,2022-03-23,77.0
Chennai,2022-03-24,66.0
Chennai,2022-03-25,60.0
Chennai,2022-03-26,56.0
Chennai,2022-03-27,55.0
Chennai,2022-03-28,47.0
Chennai,2022-03-29,44.0
Chennai,2022-03-30,45.0
Chennai,2022-03-31,45.0
Chennai,2022-04-01,45.0
Chennai,2022-04-02,42.0
Chennai,2022-04-03,44.0
Chennai,2022-04-04,41.0
Chennai,2022-04-05,34.0
Chennai,2022-04-06,44.0
Chennai,2022-04-07,49.0
Chennai,2022-04-08,42.0
Chennai,2022-04-09,43.0
Chennai,2022-04-10,46.0
Chennai,2022-04-11,42.0
Chennai,2022-04-12,35.0
Chennai,2022-04-13,36.0
Chennai,2022-04-14,39.0
Chennai,2022-04-15,35.0
Chennai,2022-04-16,38.0
Chennai,2022-04-17,50.0
Chennai,2022-04-18,47.0
Chennai,2022-04-19,45.0
Chennai,2022-04-20,40.0
Chennai,2022-04-21,39.0
Chennai,2022-04-22,44.0
Chennai,2022-04-23,38.0
Chennai,2022-04-24,43.0
Chennai,2022-04-25,47.0
Chennai,2022-04-26,52.0
Chennai,2022-04-27,43.0
Chennai,2022-04-28,45.0
Chennai,2022-04-29,61.0
Chennai,2022-04-30,46.0
Chennai,2022-05-01,58.0
Chennai,2022-05-02,89.0
Chennai,2022-05-03,84.0
Chennai,2022-05-04,58.0
Chennai,2022-05-05,91.0
Chennai,2022-05-06,56.0
Chennai,2022-05-07,80.0
Chennai,2022-05-08,78.0
Chennai,2022-05-09,94.0
Chennai,2022-05-10,81.0
Chennai,2022-05-11,71.0
Chennai,2022-05-12,61.0
Chennai,2022-05-13,61.0
Chennai,2022-05-14,69.0
Chennai,2022-05-15,69.0
Chennai,2022-05-16,52.0
Chennai,2022-05-17,57.0
Chennai,2022-05-18,57.0
Chennai,2022-05-19,57.0
Chennai,2022-05-20,71.0
Chennai,2022-05-21,79.0
Chennai,2022-05-22,85.0
Chennai,2022-05-23,56.0
Chennai,2022-05-24,73.0
Chennai,2022-05-25,61.0
Chennai,2022-05-26,67.0
Chennai,2022-05-27,67.0
Chennai,2022-05-28,72.0
Chennai,2022-05-29,68.0
Chennai,2022-05-30,58.0
Chennai,2022-05-31,68.0
Chennai,2022-06-01,69.0
Chennai,2022-06-02,75.0
Chennai,2022-06-03,75.0
Chennai,2022-06-04,83.0
Chennai,2022-06-05,71.0
Chennai,2022-06-06,62.0
Chennai,2022-06-07,62.0
Chennai,2022-06-08,68.0
Chennai,2022-06-09,67.0
Chennai,2022-06-10,60.0
Chennai,2022-06-11,69.0
Chennai,2022-06-12,65.0
Chennai,2022-06-13,64.0
Chennai,2022-06-14,54.0
Chennai,2022-06-15,54.0
Chennai,2022-06-16,56.0
Chennai,2022-06-17,54.0
Chennai,2022-06-18,52.0
Chennai,2022-06-19,63.0
Chennai,2022-06-20,58.0
Chennai,2022-06-21,55.0
Chennai,2022-06-22,59.0
Chennai,2022-06-23,63.0
Chennai,2022-06-24,64.0
Chennai,2022-06-25,62.0
Chennai,2022-06-26,64.0
Chennai,2022-06-27,66.0
Chennai,2022-06-28,76.0
Chennai,2022-06-29,84.0
Chennai,2022-06-30,77.0
Chennai,2022-07-01,63.0
Chennai,2022-07-02,53.0
Chennai,2022-07-03,65.0
Chennai,2022-07-04,64.0
Chennai,2022-07-05,52.0
Chennai,2022-07-06,52.0
Chennai,2022-07-07,62.0
Chennai,2022-07-08,65.0
Chennai,2022-07-09,70.0
Chennai,2022-07-10,60.0
Chennai,2022-07-11,50.0
Chennai,2022-07-12,51.0
Chennai,2022-07-13,
Chennai,2022-07-14,53.0
Chennai,2022-07-15,60.0
Chennai,2022-07-16,69.0
Chennai,2022-07-17,47.0
Chennai,2022-07-18,61.0
Chennai,2022-07-19,79.0
Chennai,2022-07-20,76.0
Chennai,2022-07-21,70.0
Chennai,2022-07-22,52.0
Chennai,2022-07-23,65.0
Chennai,2022-07-24,55.0
Chennai,2022-07-25,70.0
Chennai,2022-07-26,54.0
Chennai,2022-07-27,70.0
Chennai,2022-07-28,49.0
Chennai,2022-07-29,51.0
Chennai,2022-07-30,50.0
Chennai,2022-07-31,58.0
Chennai,2022-08-01,61.0
Chennai,2022-08-02,61.0
Chennai,2022-08-03,56.0
Chennai,2022-08-04,84.0
Chennai,2022-08-05,57.0
Chennai,2022-08-06,49.0
Chennai,2022-08-07,54.0
Chennai,2022-08-08,49.0
Chennai,2022-08-09,64.0
Chennai,2022-08-10,68.0
Chennai,2022-08-11,70.0
Chennai,2022-08-12,62.0
Chennai,2022-08-13,66.0
Chennai,2022-08-14,65.0
Chennai,2022-08-15,63.0
Chennai,2022-08-16,60.0
Chennai,2022-08-17,56.0
Chennai,2022-08-18,57.0
Chennai,2022-08-19,63.0
Chennai,2022-08-20,69.0
Chennai,2022-08-21,71.0
Chennai,2022-08-22,43.0
Chennai,2022-08-23,48.0
Chennai,2022-08-24,49.0
Chennai,2022-08-25,62.0
Chennai,2022-08-26,61.0
Chennai,2022-08-27,50.0
Chennai,2022-08-28,49.0
Chennai,2022-08-29,60.0
Chennai,2022-08-30,70.0
Chennai,2022-08-31,49.0
Chennai,2022-09-01,62.0
Chennai,2022-09-02,48.0
Chennai,2022-09-03,58.0
Chennai,2022-09-04,58.0
Chennai,2022-09-05,55.0
Chennai,2022-09-06,57.0
Chennai,2022-09-07,73.0
Chennai,2022-09-08,61.0
Chennai,2022-09-09,74.0
Chennai,2022-09-10,59.0
Chennai,2022-09-11,62.0
Chennai,2022-09-12,70.0
Chennai,2022-09-13,72.0
Chennai,2022-09-14,70.0
Chennai,2022-09-15,81.0
Chennai,2022-09-16,83.0
Chennai,2022-09-17,69.0
Chennai,2022-09-18,65.0
Chennai,2022-09-19,62.0
Chennai,2022-09-20,65.0
Chennai,2022-09-21,85.0
Chennai,2022-09-22,69.0
Chennai,2022-09-23,66.0
Chennai,2022-09-24,71.0
Chennai,2022-09-25,65.0
Chennai,2022-09-26,73.0
Chennai,2022-09-27,74.0
Chennai,2022-09-28,83.0
Chennai,2022-09-29,83.0
Chennai,2022-09-30,74.0
Chennai,2022-10-01,70.0
Chennai,2022-10-02,73.0
Chennai,2022-10-03,90.0
Chennai,2022-10-04,101.0
Chennai,2022-10-05,129.0
Chennai,2022-10-06,96.0
Chennai,2022-10-07,88.0
Chennai,2022-10-08,114.0
Chennai,2022-10-09,67.0
Chennai,2022-10-10,61.0
Chennai,2022-10-11,53.0
Chennai,2022-10-12,58.0
Chennai,2022-10-13,61.0
Chennai,2022-10-14,56.0
Chennai,2022-10-15,63.0
Chennai,2022-10-16,51.0
Chennai,2022-10-17,53.0
Chennai,2022-10-18,66.0
Chennai,2022-10-19,74.0
Chennai,2022-10-20,73.0
Chennai,2022-10-21,66.0
Chennai,2022-10-22,82.0
Chennai,2022-10-23,109.0
Chennai,2022-10-24,193.0
Chennai,2022-10-25,228.0
Chennai,2022-10-26,147.0
Chennai,2022-10-27,105.0
Chennai,2022-10-28,59.0
Chennai,2022-10-29,70.0
Chennai,2022-10-30,74.0
Chennai,2022-10-31,88.0
Chennai,2022-11-01,59.0
Chennai,2022-11-02,50.0
Chennai,2022-11-03,59.0
Chennai,2022-11-04,56.0
Chennai,2022-11-05,44.0
Chennai,2022-11-06,58.0
Chennai,2022-11-07,105.0
Chennai,2022-11-08,82.0
Chennai,2022-11-09,74.0
Chennai,2022-11-10,58.0
Chennai,2022-11-11,46.0
Chennai,2022-11-12,44.0
Chennai,2022-11-13,38.0
Chennai,2022-11-14,43.0
Chennai,2022-11-15,96.0
Chennai,2022-11-16,121.0
Chennai,2022-11-17,142.0
Chennai,2022-11-18,170.0
Chennai,2022-11-19,108.0
Chennai,2022-11-20,120.0
Chennai,2022-11-21,84.0
Chennai,2022-11-22,74.0
Chennai,2022-11-23,62.0
Chennai,2022-11-24,75.0
Chennai,2022-11-25,98.0
Chennai,2022-11-26,86.0
Chennai,2022-11-27,108.0
Chennai,2022-11-28,120.0
Chennai,2022-11-29,142.0
Chennai,2022-11-30,153.0
Chennai,2022-12-01,132.0
Chennai,2022-12-02,77.0
Chennai,2022-12-03,50.0
Chennai,2022-12-04,64.0
Chennai,2022-12-05,127.0
Chennai,2022-12-06,203.0
Chennai,2022-12-07,238.0
Chennai,2022-12-08,203.0
Chennai,2022-12-09,115.0
Chennai,2022-12-10,40.0
Chennai,2022-12-11,45.0
Chennai,2022-12-12,49.0
Chennai,2022-12-13,46.0
Chennai,2022-12-14,58.0
Chennai,2022-12-15,72.0
Chennai,2022-12-16,97.0
Chennai,2022-12-17,123.0
Chennai,2022-12-18,120.0
Chennai,2022-12-19,88.0
Chennai,2022-12-20,110.0
Chennai,2022-12-21,120.0
Chennai,2022-12-22,124.0
Chennai,2022-12-23,172.0
Chennai,2022-12-24,193.0
Chennai,2022-12-25,73.0
Chennai,2022-12-26,34.0
Chennai,2022-12-27,38.0
Chennai,2022-12-28,59.0
Chennai,2022-12-29,57.0
Chennai,2022-12-30,65.0
Chennai,2022-12-31,67.0
Chennai,2023-01-01,104.0
Chennai,2023-01-02,76.0
Chennai,2023-01-03,86.0
Chennai,2023-01-04,99.0
Chennai,2023-01-05,80.0
Chennai,2023-01-06,95.0
Chennai,2023-01-07,101.0
Chennai,2023-01-08,184.0
Chennai,2023-01-09,118.0
Chennai,2023-01-10,140.0
Chennai,2023-01-11,125.0
Chennai,2023-01-12,111.0
Chennai,2023-01-13,106.0
Chennai,2023-01-14,147.0
Chennai,2023-01-15,77.0
Chennai,2023-01-16,65.0
Chennai,2023-01-17,71.0
Chennai,2023-01-18,95.0
Chennai,2023-01-19,115.0
Chennai,2023-01-20,124.0
Chennai,2023-01-21,120.0
Chennai,2023-01-22,114.0
Chennai,2023-01-23,97.0
Chennai,2023-01-24,72.0
Chennai,2023-01-25,100.0
Chennai,2023-01-26,159.0
Chennai,2023-01-27,105.0
Chennai,2023-01-28,113.0
Chennai,2023-01-29,132.0
Chennai,2023-01-30,85.0
Chennai,2023-01-31,96.0
Chennai,2023-02-01,101.0
Chennai,2023-02-02,81.0
Chennai,2023-02-03,95.0
Chennai,2023-02-04,101.0
Chennai,2023-02-05,113.0
Chennai,2023-02-06,108.0
Chennai,2023-02-07,92.0
Chennai,2023-02-08,95.0
Chennai,2023-02-09,96.0
Chennai,2023-02-10,91.0
Chennai,2023-02-11,99.0
Chennai,2023-02-12,136.0
Chennai,2023-02-13,136.0
Chennai,2023-02-14,120.0
Chennai,2023-02-15,105.0
Chennai,2023-02-16,131.0
Chennai,2023-02-17,134.0
Chennai,2023-02-18,126.0
Chennai,2023-02-19,75.0
Chennai,2023-02-20,74.0
Chennai,2023-02-21,97.0
Chennai,2023-02-22,98.0
Chennai,2023-02-23,111.0
Chennai,2023-02-24,78.0
Chennai,2023-02-25,86.0
Chennai,2023-02-26,98.0
Chennai,2023-02-27,98.0
Chennai,2023-02-28,84.0
Chennai,2023-03-01,85.0
Chennai,2023-03-02,92.0
Chennai,2023-03-03,118.0
Chennai,2023-03-04,113.0
Chennai,2023-03-05,91.0
Chennai,2023-03-06,93.0
Chennai,2023-03-07,91.0
Chennai,2023-03-08,74.0
Chennai,2023-03-09,87.0
Chennai,2023-03-10,93.0
Chennai,2023-03-11,94.0
Chennai,2023-03-12,90.0
Chennai,2023-03-13,85.0
Chennai,2023-03-14,90.0
Chennai,2023-03-15,104.0
Chennai,2023-03-16,61.0
Chennai,2023-03-17,61.0
Chennai,2023-03-18,54.0
Chennai,2023-03-19,51.0
Chennai,2023-03-20,46.0
Chennai,2023-03-21,48.0
Chennai,2023-03-22,55.0
Chennai,2023-03-23,43.0
Chennai,2023-03-24,55.0
Chennai,2023-03-25,41.0
Chennai,2023-03-26,39.0
Chennai,2023-03-27,42.0
Chennai,2023-03-28,54.0
Chennai,2023-03-29,58.0
Chennai,2023-03-30,56.0
Chennai,2023-03-31,63.0
Chennai,2023-04-01,65.0
Chennai,2023-04-02,54.0
Chennai,2023-04-03,72.0
Chennai,2023-04-04,53.0
Chennai,2023-04-05,53.0
Chennai,2023-04-06,53.0
Chennai,2023-04-07,42.0
